token	lemma
pierre	pierre
simon	simon
laplace	laplac
cnrsecole	cnrsecole
polytechniqueensupmc	polytechniqueensupmc
coordonne	coordonn
niveau	niveau
international	international
projet	projet
hymex	hyme
véronique	véroniqu
ducrocq	ducrocq
y	y
parvenir	parvenir
stratégie	stratégie
hymex	hyme
observer	observer
modéliser	modéliser
système	système
atmosphère-terre-surfaces	atmosphère-terre-surface
continentales	continental
sa	son
variabilité	variabilité
échelles	échelle
temps	temps
allant	aller
quelques	quelque
heures	heure
plusieurs	plusieurs
années	année
observations	observation
déclinées	décliner
trois	trois
phases	phase
longue	long
période	période
observation	observation
tout	tout
bassin	bassin
méditerranéen	méditerranéen
débuté	débuter
2010	2010
poursuivra	poursuivre
2020	2020
période	période
observations	observation
renforcées	renforcer
trois	trois
régions	région
bassin	bassin
nord-occidental	nord-occidental
bassin	bassin
sud-occidental	sud-occidental
mer	mer
adriatique	adriatique
collecte	collect
données	donnée
commencé	commencer
septembre	septembre
2011	2011
poursuivra	poursuivre
août	août
2015	2015
renfort	renfort
moyens	moyen
déployés	déployer
septembre	septembre
2012	2012
novembre	novembre
2013	2013
enfin	enfin
périodes	période
observations	observation
spéciales	spécial
bassin	bassin
nord-occidental	nord-occidental
plusieurs	plusieurs
semaines	semaine
chacune	chacun
première	premier
périodes	période
vient	venir
commencer	commencer
5	5
septembre	septembre
terminera	terminer
6	6
novembre	novembre
prochain	prochain
intéressant	intéressant
pluies	pluie
intenses	intense
crues	crue
rapides	rapide
prévue	prévoir
1er	premier
février	février
15	15
mars	mars
2013	2013
seconde	second
périodes	période
sera	être
quant	quant
elle	lui
axée	axer
formation	formation
eaux	eal
denses	dense
golfe	golfe
lion	lion
sous	sou
ventes	vente
régionaux	régional
mistral	mistral
tramontane	tramontane
200	200
instruments	instrument
installés	installé
8	8
régions	région
tout	tout
près	près
200	200
instruments	instrument
vont	aller
déployés	déployé
huit	huit
régions	région
observer	observer
interactions	interaction
atmosphère-mer	atmosphère-mer
nous	nous
allons	aller
utiliser	utiliser
moyens	moyen
mobiles	mobile
airs	air
mer	mer
nous	nous
allons	aller
disposer	disposer
thétys	théty
2	2
navire	navire
océanographique	océanographique
cnrs	cnr
navires	navire
marchand	marchand
équipés	équiper
instruments	instrument
6	6
gliders	glider
engins	engin
sous-marins	sous-marin
permettent	permettre
enregistrer	enregistrer
température	température
salinité	saliniter
mer	mer
1000	1000
mètres	mètre
profondeur	profondeur
indique	indique
véronique	véroniqu
ducrocq	ducrocq
ingénieur	ingénieur
chef	chef
ponts	pont
eaux	eal
forêts	forêt
cnrm-game	cnrm-game
1	1
météo-francecnrs	météo-francecnr
quinzaine	quinzaine
bouées	bouer
flotteurs	flotteur
sera	être
lâchée	lâcher
occasion	occasion
certains	certain
moyens	moyen
bateau	bateau
dropsondes	dropsonde
avions	avion
ballons	ballon
dérivants	dérivant
radiosondages	radiosondage
ne	ne
seront	être
utilisés	utiliser
lors	lors
alerte	alerte
fonction	fonction
prévision	prévision
événements	événement
précipitants	précipitant
sera	être
cas	cas
particulier	particulier
trois	trois
avions	avion
participent	participer
campagne	campagn
falcon	falcon
20	20
larguera	larguer
notamment	notamment
sondes	sonde
afin	afin
permettre	permettre
réaliser	réaliser
observations	observation
température	température
humidité	humiditer
vent	vent
toute	tout
colonne	colonne
atmosphérique	atmosphérique
atr-42	atr-42
unité	unité
safire	safir
cnrscnesmétéo	cnrscnesmétéo
france	france
dornier	dornier
128	128
karlsruher	karlsruher
institut	institut
für	für
technologie	technologie
kit	kit
chercheurs	chercheur
vont	aller
profiter	profiter
campagne	campagne
évaluer	évaluer
pertinence	pertinence
utiliser	utiliser
modèles	modèle
nouvelles	nouveau
données	donnée
issues	issu
instruments	instrument
lidars	lidar
réseaux	réseal
opérationnels	opérationnel
radar	radar
données	donnée
permettent	permettre
particulier	particulier
distinguer	distinguer
grêle	grêle
pluie	plui
neige	neige
campagne	campagn
envergure	envergure
sans	sans
précédent	précédent
méditerranée	méditerraner
nord-occidentale	nord-occidental
va	aller
permettre	permettre
collecter	collecter
multitude	multitude
données	donnée
notamment	notamment
zones	zone
peu	peu
couvertes	couvert
présent	présent
données	donnée
contribueront	contribuer
affiner	affiner
représentation	représentation
processus	processus
modèles	modèle
climatiques	climatique
prévision	prévision
améliorer	améliorer
utilisation	utilisation
données	donnée
observées	observer
modèles	modèle
campagne	campagn
sera	être
banc	banc
essai	essai
tester	tester
nouveaux	nouveau
systèmes	système
prévision	prévision
météorologique	météorologique
arome	arome
système	systèm
prévision	prévision
ensemble	ensembl
météo-france	météo-france
précise	préciser
véronique	véroniqu
ducrocq	ducrocq
établir	établir
ses	son
prévisions	prévision
météo-france	météo-franc
utilise	utilis
techniques	technique
prévision	prévision
déterministe	déterministe
prévision	prévision
ensemble	ensembl
première	premier
consiste	consister
établir	établir
partir	partir
observations	observation
simulation	simulation
numérique	numérique
conditions	condition
météorologiques	météorologiquer
venir	venir
jour	jour
météo-france	météo-france
dispose	disposer
trois	trois
modèles	modèle
arpège	arpéger
aladin	aladin
arome	arome
réaliser	réaliser
ses	son
prévisions	prévision
déterministes	déterministe
seul	seul
inconvénient	inconvénient
observations	observation
modèle	modèle
ne	ne
alors	alors
pas	pas
parfaits	parfait
côté	côté
seconde	second
techniques	technique
permet	permettre
tenir	tenir
compte	compte
imperfections	imperfection
temps	temps
prévu	prévoir
n	n
alors	alors
décrit	décrire
seule	seul
unique	unique
simulation	simulation
plusieurs	plusieurs
prévisionnistes	prévisionniste
disposent	disposer
non	non
seul	seul
scénario	scénario
obtenu	obtenir
prévision	prévision
déterministe	déterministe
palette	palette
scénarios	scénario
possibles	possible
prévisionnistes	prévisionniste
météo-france	météo-france
n	n
utilisent	utiliser
arpège	arpège
réaliser	réaliser
ses	son
prévisions	prévision
ensemble	ensembl
horizon2015	horizon2015
ceux-ci	celui-ci
devraient	devoir
disposer	disposer
prévisions	prévision
ensemble	ensembl
modèle	modèle
arome	arome
maille	maill
beaucoup	beaucoup
fine	fine
campagne	campagn
va	aller
permettre	permettre
tester	tester
évaluer	évaluer
apport	apport
version	version
arome	arome
prévision	prévision
événements	événement
pluie	plui
intense	intense
notamment	notamment
terme	terme
localisation	localisation
évaluation	évaluation
intensité	intensité
phénomènes	phénomène
--	--
1	1
centre	centre
national	national
recherches	recherche
météorologiques	météorologiquer
groupe	groupe
etudes	etude
atmosphère	atmosphèr
météorologique	météorologique
jeunes	jeune
esturgeons	esturgeon
européens	européen
relâchés	relâché
dordogne	dordogne
innovation	innovation
jeunes	jeune
esturgeons	esturgeon
européens	européen
relâchés	relâché
dordogne	dordogne
fréquentait	fréquenter
autrefois	autrefoi
côtes	côte
nombreux	nombreux
fleuves	fleuve
europe	europe
ouest	ouest
esturgeon	esturgeon
européen	européen
acipenser	acipenser
sturio	sturio
bien	bien
failli	failli
éteindre	éteindre
définitivement	définitivement
années	année
2000	2000
cause	cause
développement	développement
industriel	industriel
conduit	conduire
progressivement	progressivement
aménagement	aménagement
fleuves	fleuve
estuaires	estuaire
intensification	intensification
sa	son
pêche	pêche
notamment	notamment
fabrication	fabrication
caviar	caviar
cela	celer
ajoutés	ajouter
plusieurs	plusieurs
facteurs	facteur
aggravants	aggravant
dégradation	dégradation
qualité	qualité
eaux	eau
destruction	destruction
frayères	frayère
fait	faire
extraction	extraction
granulats	granulats
création	création
obstacles	obstacle
déplacement	déplacemer
grand	grand
migrateur	migrateur
reproduit	reproduit
fleuve	fleuve
poursuit	poursuivre
sa	son
croissance	croissance
estuaire	estuair
puis	pouvoir
mer	mer
résultat	résultat
ne	ne
subsistait	subsister
seule	seul
population	population
mondiale	mondial
esturgeons	esturgeon
européens	européen
issue	issu
bassin	bassin
gironde-garonne-dordogne	gironde-garonne-dordogn
années	année
1980	1980
ne	ne
pas	pas
protections	protectier
réglementaires	réglementaire
espèce	espèce
fait	faire
objet	objet
france	france
dès	dès
1982	1982
échelle	échelle
européenne	européen
depuis	depuis
1998	1998
modifié	modifier
situation	situation
était	être
telle	tel
on	on
bien	bien
cru	croire
esturgeon	esturgeon
européen	européen
allait	aller
définitivement	définitivement
éteindre	éteindre
début	début
années	anner
2000	2000
lâcher	lâcher
esturgeons	esturgeon
vient	venir
avoir	avoir
lieu	lieu
6	6
septembre	septembre
castillon-la-bataille	castillon-la-bataille
gironde	girond
bords	bord
dordogne	dordogne
représente-t-il	représente-t-il
pas	pas
décisif	décisif
sauvegarde	sauvegard
espèce	espèce
repeuplement	repeuplemer
fleuves	fleuve
europe	europe
ouest	ouest
reproduction	reproduction
assistée	assister
esturgeons	esturgeon
nés	naître
mai	mai
partir	partir
spécimens	spécimen
élevés	élevé
captivité	captivité
station	station
irstea	irstea
saint	saint
seurin-sur-l	seurin-sur-l
isle	isl
gironde	girond
occasion	occasion
700000	700000
larves	larve
obtenues	obtenir
avant	avant
relâchées	relâchée
progressivement	progressivemer
juin	juin
septembre	septembre
y	y
suivis	suivre
scientifiques	scientifique
succès	succè
puisque	puisque
taux	taux
supérieur	supérieur
facteur	facteur
100	100
celui	celui
première	premier
reproduction	reproduction
artificielle	artificiel
réalisée	réaliser
2007	2007
partir	partir
spécimens	spécimen
élevés	élevé
captivité	captivité
permettant	permettre
affranchir	affranchir
prélèvements	prélèvement
milieu	milieu
suppléer	suppléer
absence	absence
toute	tout
reproduction	reproduction
naturelle	naturel
constatée	constater
depuis	depuis
1994	1994
gironde	girond
bassin	bassin
européen	européen
seule	seul
subsiste	subsist
population	population
réduite	réduire
technique	technique
chercheurs	chercheur
équipes	équipe
irstea	irstea
n	n
cessé	cesser
faire	faire
progresser	progresser
dernières	dernier
années	année
permet	permettre
envisager	envisager
repeuplement	repeuplement
bassin	bassin
gironde	girond
puis	pouvoir
autres	autre
bassins	bassin
européens	européen
historiques	historique
espèce	espèc
tumeurs	tumeur
digestives	digestif
nouvelle	nouveau
technique	technique
résection	résection
jet	jet
haute	haute
pression	pression
pulsé	pulsé
innovation	innovation
tumeurs	tumeur
digestives	digestif
nouvelle	nouveau
technique	technique
résection	résection
jet	jet
haute	haute
pression	pression
pulsé	pulsé
traiter	traiter
formes	forme
précoces	précoce
cancer	cancer
oesophage	oesophage
estomac	estomac
colo-rectum	colo-rectum
dissection	dissection
sous	sou
muqueuse	muqueuse
endoscopique	endoscopique
dsm	dsm
utilisée	utiliser
celle-ci	celui-ci
consiste	consister
enlever	enlever
seule	seul
pièce	pièce
tumeur	tumeur
incluant	inclure
latéralement	latéralement
marge	marg
tissus	tissu
sain	sain
acte	act
chirurgical	chirurgical
long	long
expose	expose
cependant	cependant
patient	patient
risques	risque
perforation	perforation
lésion	lésion
couche	couch
profonde	profond
musculaire	musculaire
pouvant	pouvoir
atteindre	atteindre
10	10
alors	alors
conséquences	conséquence
post-opératoires	post-opératoire
imposant	imposer
souvent	souvent
chirurgie	chirurgie
urgence	urgence
développée	développer
société	société
netsis	netsi
technologie	technologie
innovante	innovant
jet	jet
eau	eau
pulsé	pulsé
haute	haute
pression	pression
elle	lui
permet	permettre
bien	bien
séparer	séparer
muqueuse	muqueuse
couche	couch
musculaire	musculaire
elle	lui
facilite	faciliter
dissection	dissection
bistouri	bistouri
électrique	électrique
isolant	isoler
attaches	attache
fibreuses	fibreux
sectionner	sectionner
évitant	éviter
lésions	lésion
couche	couch
musculaire	musculaire
sélectionné	sélectionner
cancéropôle	cancéropôle
clara	clara
cadre	cadre
appel	appel
projets	projet
preuve	preuv
concept	concept
projet	projet
enki-heh	enki-heh
porte	porte
évaluation	évaluation
nouvelle	nouveau
technique	technique
endoscopique	endoscopique
résection	résection
coordonnés	coordonner
professeur	professeur
thierry	thierry
ponchon	ponchon
essais	esser
pré-cliniques	pré-clinique
conduits	conduit
chez	chez
cochon	cochon
ores	ore
déjà	déjà
permis	permettre
valider	valider
technique	technique
confirmer	confirmer
bénéfices	bénéfice
dissection	dissection
jet	jet
eau	eau
pulsé	pulsé
juin	juin
démarré	démarrer
essai	essai
clinique	clinique
18	18
patients	patient
poursuivra	poursuivre
octobre	octobre
prochain	prochain
essais	essai
multicentriques	multicentrique
grande	grand
envergure	envergure
marseille	marseill
paris	pari
ores	ore
déjà	déjà
envisagés	envisager
issue	issue
résultats	résultat
premières	premier
évaluations	évaluation
cliniques	clinique
terme	terme
nouvelle	nouveau
technologie	technologie
résection	résection
tumeurs	tumeur
superficielles	superficiel
tube	tube
digestif	digestif
pourraient	pouvoir
utilisée	utiliser
diffusée	diffuser
europe	europ
centres	centre
références	référence
molécules	molécule
pesées	pesée
identifiées	identifier
innovation	innovation
molécules	molécule
pesées	pesée
identifiées	identifier
mesurer	mesurer
masse	masse
molécule	molécul
unique	unique
défi	défi
vient	venir
relever	relever
succès	succès
équipe	équipe
commune	commun
chercheurs	chercheur
california	california
institute	institut
of	of
technology	technology
réputé	réputé
